Código,Nombre,Unidad,Familia,Subfamilia,Especialista,Iva,Activo,Servicio
6296,MOTOCARRO IMP. NUEVO 200 CC CABINA AZUL VIN:LRYHDMZ22L0404011.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6297,FABRICACION DE TRICICLO FRONTAL ADAPTADO A MOTOCICLETA ITALIKA 110  FCS35 VTM 21 2024 TFSC 01.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6298,FABRICACION GYM ESCALADORA MECANICA VTM 21 2036 EM 01.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6299,"PIJA CABEA PLANA RHILLIPS INOX 5 /32 X 3/4"".",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6300,FABRICACION ESCALADORA MECANICA VTM 21 2035 EM 01.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6301,FABRICACION ESCALADORA MECANICA VTM 21 2035 EM 02.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6302,ZR-200 C-20.,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6303,1045 REDONDO DE 25.40 ( 1 TRAMO DE 1 MTS).,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6304,1046 REDONDO DE 25.40 ( 1 TRAMO DE 2 MTS).,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6305,MOBILMET S 122 CUBETA (18.9L).,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6306,"ANGULO 3/16"" X 1 1/2"" .",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6307,ROLLO ZINTRO C-24 DE 4 25 MTS.,KG,ESTRUCTURAL,GENERICO,False,True,True,False
6308,"PTR NEGRO 1"" X 1"" C-16.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6309,FOCO LED ESPIRAL HIGH LUMEN 14W.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6310,ESMALTE ACRILICO BLANCO MATE .,LTS,CONSUMIBLE,GENERICO,False,True,True,False
6311,CODO DE ACERO PARA SOLDAR ESTANDAR DE 32 MM. X 90 RL.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6312,"TAQUETE ARPON 1/2"" X 4 1/4"".",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6313,BODY NEGRO REVESTIMIENTO ANTICORROSIVO .,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6314,PISTOLA PARA RECUBRIMIENTO .,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6315,CAMARA 300-18.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6316,ARMADO DE MOTOCARRO 150 CC ASIENTO NORMAL COLOR ROJO S/N.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6317,"TARJETAS ELECTRONICAS HNBC-144"".",PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6318,EVIC 9 VDC 190090139C1.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6319,ELABORACION DE ESTRUCTURA NUEVA ZINTRO 1 X 1 C044.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6320,ARMADO DE MOTOCARRO 200CC ROJO VIN LRYHDMZ23K0410401.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6321,"REGATON 3"" X 2"" .",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6322,AMORTIGUADOR TRASERO COMBI 32058 BOGE .,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6323,"LLANTA BIAS 7.00/15 7/15 15"" 2.040 LB - 925 KG.",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6324,"RIN DEPORTIVO BLANCO 15"" CAPACIDAD 1,870 LBS.",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6325,MASA 5-5 P/ESPIGA COMPLETA .,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6326,ESPIGA 1/4.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6327,GATO FIJO SIN SOPORTE MANIVELA LATERAL.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6328,EJE 3.500 LBS  CAP 952 S/MASAS.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6329,MASA 5-4.5 P/ESPIGA 84 EJE 3.5K LBS BX .,KIT ,ACCESORIOS,GENERICO,False,True,True,False
6330,MUELLE DOBLE OJO CAP. 1.750 LBS 4 HOJAS.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6331,JUEGO ABRAZADERA REDONDA EJES DE 3500LBS.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6332,SUJETADOR SENCILLO P/EJE 3500 LBS.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6333,"RIN 15"" DEPORTIVO 5-4.5 BCO.",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6334,LLANTAS BIAS ST205/75D15C 1.820 LBS.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6335,"TIRON CHASIS A P/BOLA 2"" 8K LBS TROQ.",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6336,"GATO FIJO SIN SOPORTE MANIVELA SUPERIOR 14 1/2"" 2,000 LB / 907 KG.",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6337,SOPORTE P/GATOP FIJO 80401.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6338,"CADENA 1/4"" X 48"" C/CHANCHOS 5.000 LBS.",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6339,LAMINA ANTIDERRAPANTE C 14 HOJA DE 1.22 X 3.05 MTS.,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6340,PISTOLA PARA BODY GONI.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6341,"NYLON REDONDO 2.500"" MOLY .",IN,ESTRUCTURAL,GENERICO,False,True,True,False
6342,ACOPLADOR DE REMOLQUE.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6343,"BROCA DE CONCRETO 3/8"" X 6"".",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6344,"BROCA DE 1/2"" X 6"".",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6345,HACK SQUAT VTM 21 2031 HS 01.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6346,SENTADILLA SISSY VTM 21 2031 SSY 01.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6347,BANCA MULTIPOSICIONES VTM 21 2031 BMP 01.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6348,ESCALERA MECAINCA VTM 21 2031 EM 01.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6349,ESCALERA MECAINCA VTM 21 2031 EM 02.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6350,ESCALERA MECAINCA VTM 21 2031 EM 03.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6351,AB COASTER VTM 21 2031 ABC 01.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6352,TRICICLO FRONTAL VTM 21 2027 TFSC 01.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6353,MOTOCARRO 250 CC BLANCO Y ROJO LRYHDNZ07K0410423.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
