Código,Nombre,Unidad,Familia,Subfamilia,Especialista,Iva,Activo,Servicio
774,RESISTENCIA 100K/OHMS 1/2 WAT.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
775,RESISTENCIA 4.7K/OHMS 1/2 WAT.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
776,RESISTENCIA 1K/OHMS 1/2 WAT.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
777,CAPACITOR ELECTROLITICO 1000 MF 50 V.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
778,CAPACITOR CERAMICO 103.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
779,BOTON PUSH DE DOS TERMINALES.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
780,LED COLOR ROJO.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
781,LED COLOR VERDE.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
782,LED COLOR AZUL.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
783,DISIPADOR DE CALOR PARA TIP.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
784,TERMINAL 2 PINES.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
785,"BISAGRA TUBULAR 3/4"".",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
786,16MB-16FPX90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
787,6MB-8MJ.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
788,BALERO NJ2330E-M1.,PIEZA,RODAMIENTOS,GENERICO,False,True,True,False
789,RADIADOR MA-120-2.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
790,FESTERGROUT NM600.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
791,BLOQUE DIRECCIONAL H.,PIEZA,ACCESORIO CRITICO,GENERICO,False,True,True,False
792,20MJ-20MP90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
793,16MP-16MP90..,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
794,24MB-24FPX90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
795,12FP-12FP-12FP.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
796,12MB-12FPX45.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
797,24MP-24MJ.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
798,20MB-20FPX90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
799,16MP-16MJ90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
800,ACEITE HIDRAULICO VG-46.,LTS,HIDRAULICO,GENERICO,False,True,True,False
801,12FP-12MP90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
802,6FP-6FPX90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
803,16FP-16FP90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
804,6FP-6MP90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
805,6FP-6FP90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
806,4MP-6MP90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
807,12MB-12FPX.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
808,40MB-32FPS.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
809,40MJ-32FPS.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
810,6MB-6MJ90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
811,4MJ-4MP45.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
812,4MJ-6MP.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
813,4MB-4FPX.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
814,8FP-8FP90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
815,12MP-16FPX90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
816,8MP-6FPS.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
817,TORNILLO ALLEN 6 X 12 MM.,PIEZA,TORNILLERIA,GENERICO,False,True,True,False
818,4MJ-6MP90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
819,ARNES PARA H4.,PIEZA,MANTTO. AUTOMOTRIZ,GENERICO,False,True,True,False
820,6MB-6MJ.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
821,6MP-6MJ..,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
822,4MJ-4MP.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
823,2MP-2FPX.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
824,8FP-8FPX.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
825,8MP-8FPX90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
826,10MJ-10FP.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
827,12FP-12FPX.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
828,8MP-12MJ.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
829,CRUZ 4FP BRONCE.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
830,8MP-8MJ BRONCE.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
831,4FP-4FP90 BRONCE.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
832,6MP-8MP.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
833,24MP-16FPS.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
834,BALERO 6206.,PIEZA,RODAMIENTOS,GENERICO,False,True,True,False
835,6FP-6MP90 BRONCE.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
836,8FP-8FP90 BRONCE.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
837,TAPON 12MP #3000.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
838,TAPON 6MB #3000.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
839,TAPON 32MP #3000.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
840,TAPON 16MB #3000.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
841,TAPON 12MB #3000.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
842,TAPON 10MB #3000.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
843,TAPON 8MB #3000.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
844,TAPON 24MB #3000.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
845,TAPON 24MJ #3000.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
846,TAPON 16MJ #3000.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
847,12MB-6MP.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
848,4FP-4FP BRONCE.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
849,8FP-8FP.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
850,4MJ-6MB90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
851,TAPON 16MP #3000.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
852,TRIPOIDE L/C GOLF JETTA A4 02/05 BEETLE.,PIEZA,MANTTO. AUTOMOTRIZ,GENERICO,False,True,True,False
853,6MJ-6FP.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
854,10MB-10MJ.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
855,12MB-12FPX90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
856,32MP-24FPS.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
857,16FP-16FP-16FP.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
858,24MP-24MP.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
859,BALERO 7210.,PIEZA,RODAMIENTOS,GENERICO,False,True,True,False
860,BALERO DOBLE DE GOLF JETTA A4 BEETLE SE.,PIEZA,RODAMIENTOS,GENERICO,False,True,True,False
861,8MJ-8MB.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
862,24FP-24FP90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
863,24MB-24MJ90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
864,12MB-6FPS.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
865,24MP-20FPS.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
866,12G-16MP.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
867,6G-4MP.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
868,KIT DE SELLOS VALVULA DIRECCIONAL JS15.,KIT,SELLOS,GENERICO,False,True,True,False
869,TAPON 8MP #3000.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
870,16G-12MP..,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
871,4MP-4FPX45..,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
872,BANDA B74.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
873,6G-8MP.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
874,6FQPI-6FP.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
875,6MQPI-6FP.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
876,FARO DELANTERO PARA SAVEIRO.,PIEZA,MANTTO. AUTOMOTRIZ,GENERICO,False,True,True,False
877,CONECTOR 10L1/4NPT.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
